Account Number,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Time,Transaction_Date,Customer_Age,Customer_Gender,Account_Type,Account_Age,Avg_Transaction_Amount,Past_Fraud_Count,Device_Type,OS,Browser,Is_Trusted_Device,Transaction_City,Transaction_State,Transaction_Country,Known_Location,Transaction_Frequency,High_Amount_Deviation,Multiple_Devices_Used,Transaction_At_Odd_Hours,Merchant_Category,Is_High_Risk_Merchant,Is_Fraud,Transaction_Timestamp,IP_Address_New,New_Latitude,New_Longitude
107157,7258,61.95,Withdrawal,Morning,Weekend,59,Female,Business,17,144.27,4,Laptop,iOS,Safari,0,North Jameshaven,TX,Syrian Arab Republic,0,1,0,1,0,Grocery,1,0,23-03-2024 19:56,219.64.237.19,-56.051011,163.004948
107158,7259,37.75,Deposit,Morning,Holiday,73,Female,Business,7,164.11,0,Laptop,Linux,Edge,0,Alvarezview,WI,Tokelau,0,2,0,0,0,Electronics,0,0,29-03-2024 03:40,213.144.18.25,-68.310599,53.200994
107159,7260,86.98,Deposit,Afternoon,Weekday,29,Male,Savings,2,87.68,3,Laptop,Android,Edge,0,Monroeville,WV,Cambodia,1,3,1,1,0,Clothing,0,0,25-03-2024 21:08,70.31.22.230,-26.62693,8.153128
107160,7261,130.89,Deposit,Morning,Weekend,39,Female,Business,14,261.97,4,Mobile,iOS,Safari,0,East Susanton,RI,Guadeloupe,0,9,0,1,0,Grocery,1,0,23-03-2024 22:34,14.228.160.224,-70.64345,-172.210251
107161,7262,52.92,Transfer,Evening,Holiday,21,Male,Savings,18,232.8,3,Laptop,Windows,Firefox,1,New Luis,MO,Antigua and Barbuda,0,8,1,1,1,Clothing,0,0,29-03-2024 21:21,141.119.193.57,0.488163,112.041532
107162,7263,99.21,Payment,Afternoon,Holiday,46,Female,Savings,12,51.14,2,Tablet,Android,Chrome,0,Williamstown,NM,Trinidad and Tobago,0,1,0,0,0,Restaurant,0,1,29-03-2024 22:21,101.108.103.62,-79.471786,13.869218
107163,7264,120.17,Withdrawal,Morning,Holiday,53,Female,Business,17,435.37,4,Laptop,Linux,Edge,1,East Jonathanbury,NC,Burundi,0,9,0,1,0,Electronics,1,0,29-03-2024 15:42,153.80.234.247,19.267806,-82.794776
107164,7265,124.18,Withdrawal,Evening,Weekend,62,Female,Business,6,356.84,1,Laptop,Linux,Firefox,1,Baileyborough,LA,Tajikistan,1,10,0,0,0,Electronics,1,1,23-03-2024 08:00,99.37.210.224,67.011056,42.601831
107165,7266,5.34,Deposit,Night,Weekend,74,Female,Checking,5,251.03,4,Mobile,Linux,Safari,1,Gilbertmouth,DC,Armenia,0,10,0,0,1,Restaurant,1,0,23-03-2024 13:11,220.160.102.118,74.217108,-34.840908
107166,7267,196.43,Withdrawal,Morning,Weekend,31,Male,Checking,7,485.16,4,Tablet,iOS,Edge,0,Richardfort,SC,Timor-Leste,0,7,0,1,0,Grocery,0,0,23-03-2024 18:38,211.189.75.44,16.247791,-32.190566
107167,7268,61.3,Withdrawal,Night,Weekend,29,Male,Business,18,473.24,2,Tablet,Android,Chrome,1,Port Jessica,GA,Malaysia,0,9,1,0,1,Electronics,0,0,23-03-2024 12:35,22.111.228.188,-84.259221,49.405925
107168,7269,30.44,Withdrawal,Afternoon,Weekday,62,Female,Business,11,92.79,0,Tablet,Linux,Firefox,1,Lewischester,KY,Iraq,1,5,1,1,1,Clothing,0,0,25-03-2024 10:00,26.108.113.98,38.166129,-9.795662
107169,7270,27.68,Withdrawal,Evening,Weekend,37,Female,Business,5,326.81,2,Laptop,iOS,Firefox,1,West Jeffrey,ID,Marshall Islands,0,5,1,0,1,Restaurant,1,0,23-03-2024 09:19,26.230.180.13,-32.034598,133.904438
107170,7271,65.97,Transfer,Afternoon,Holiday,62,Male,Business,6,417.66,2,Tablet,Linux,Chrome,1,Lake Tiffanyfurt,MD,Hong Kong,0,1,0,0,0,Travel,0,0,29-03-2024 11:14,8.158.19.111,11.550122,-78.31034
107171,7272,217.89,Deposit,Night,Weekday,40,Female,Savings,7,127.83,2,Mobile,Android,Chrome,1,Lake Brian,IN,Kiribati,0,7,0,0,0,Travel,0,0,25-03-2024 19:08,136.193.131.158,-75.988541,12.263832
107172,7273,47.54,Withdrawal,Night,Weekend,79,Female,Savings,3,107.58,3,Tablet,iOS,Safari,1,New Leestad,DC,Gambia,1,8,1,1,1,Grocery,0,0,23-03-2024 02:51,90.40.150.33,61.94815,-95.517304
107173,7274,138.52,Transfer,Night,Weekday,39,Male,Checking,3,166.9,1,Laptop,Windows,Firefox,0,Port Kristin,AK,Estonia,0,13,1,0,1,Clothing,1,0,25-03-2024 22:34,94.183.143.195,-41.696035,-116.088883
107174,7275,10.18,Transfer,Evening,Holiday,51,Female,Business,2,175.85,3,Tablet,iOS,Firefox,1,North Amber,DE,Hong Kong,1,1,1,0,1,Restaurant,0,0,29-03-2024 02:15,125.5.25.152,-44.404093,78.357563
107175,7276,64.64,Deposit,Night,Weekend,38,Female,Checking,4,484.24,4,Tablet,Android,Edge,1,Hubbardbury,OR,Congo,1,10,1,1,0,Grocery,1,0,23-03-2024 21:08,67.11.141.93,-13.335706,-61.084158
107176,7277,478.98,Payment,Night,Weekday,68,Female,Business,5,401.21,2,Mobile,Windows,Firefox,1,East Shelby,NY,Belize,1,14,1,1,0,Grocery,1,0,25-03-2024 15:47,74.200.104.245,48.478601,149.581569
107177,7278,147.16,Payment,Evening,Weekend,26,Male,Business,2,76.88,0,Tablet,Linux,Chrome,1,Taraville,SD,Estonia,0,5,0,0,1,Restaurant,0,0,23-03-2024 01:33,176.72.192.124,-17.171127,-131.31996
107178,7279,23.64,Payment,Night,Weekday,27,Female,Business,16,403.92,2,Laptop,Android,Safari,1,Robertton,AK,Luxembourg,1,7,0,1,1,Grocery,0,0,25-03-2024 14:05,119.248.141.73,76.226727,164.216093
107179,7280,69.6,Withdrawal,Morning,Weekday,66,Female,Savings,12,126.34,3,Laptop,Linux,Safari,1,North Karla,AK,Indonesia,1,3,1,1,0,Grocery,1,0,25-03-2024 11:47,73.17.110.211,38.795708,-96.541461
107180,7281,26.61,Deposit,Night,Holiday,27,Male,Checking,15,210.76,1,Tablet,Android,Firefox,0,Danielsstad,NV,Panama,1,2,1,1,0,Electronics,1,0,29-03-2024 17:01,109.91.229.118,32.387758,68.400166
107181,7282,52.69,Payment,Evening,Holiday,69,Male,Business,4,193.33,3,Mobile,Linux,Firefox,0,South Juliemouth,HI,Equatorial Guinea,1,14,0,0,1,Travel,0,0,29-03-2024 17:00,5.34.79.4,53.253294,121.29882
107182,7283,151.45,Withdrawal,Night,Weekend,62,Male,Checking,3,172.57,2,Mobile,iOS,Safari,0,Christopherport,MT,Benin,0,1,0,0,1,Clothing,1,0,23-03-2024 20:29,167.216.155.196,-50.766199,25.575015
107183,7284,147.5,Deposit,Evening,Weekend,69,Male,Checking,14,188.94,1,Laptop,Windows,Chrome,0,West Amandahaven,DC,Mozambique,0,11,1,0,0,Travel,1,0,23-03-2024 11:56,112.38.151.70,-51.609876,-136.694374
107184,7285,25.89,Withdrawal,Night,Weekday,74,Male,Savings,13,389.39,0,Mobile,iOS,Edge,1,Lake Rhondaburgh,KS,Norfolk Island,1,14,0,1,0,Restaurant,1,0,25-03-2024 16:31,63.34.240.76,-60.777558,-78.892483
107185,7286,255.39,Payment,Morning,Holiday,47,Female,Savings,6,169.95,3,Tablet,Android,Safari,0,Port Christopherburgh,CT,Nepal,1,11,0,0,0,Travel,1,0,29-03-2024 21:17,9.69.143.27,41.797852,-143.58088
107186,7287,89.79,Payment,Evening,Holiday,50,Female,Business,4,410.33,3,Mobile,Windows,Chrome,0,Wilsonview,MT,Paraguay,1,10,1,1,0,Travel,1,0,29-03-2024 13:56,22.181.132.128,-6.063341,21.973614
107187,7288,47.79,Transfer,Evening,Weekday,19,Female,Checking,1,90.96,4,Mobile,iOS,Edge,1,Kennethstad,SC,Heard Island and McDonald Islands,1,3,1,1,0,Travel,0,0,25-03-2024 14:51,64.184.103.46,-61.482461,36.83218
107188,7289,69.7,Transfer,Evening,Holiday,66,Female,Savings,3,317.83,1,Laptop,Android,Chrome,0,East Isaacton,IN,Malaysia,0,14,1,1,0,Electronics,1,0,29-03-2024 12:19,79.76.75.71,-89.789585,70.559506
107189,7290,92.9,Deposit,Evening,Holiday,49,Female,Checking,12,438.35,3,Tablet,Windows,Chrome,1,New Karen,WY,Mexico,1,8,0,0,1,Travel,1,1,29-03-2024 23:33,60.153.5.184,-65.213847,175.449776
107190,7291,82.07,Withdrawal,Night,Weekday,62,Male,Checking,3,85.68,4,Laptop,iOS,Firefox,1,Quinnfurt,WA,Barbados,0,13,0,1,1,Travel,0,1,25-03-2024 04:39,133.0.104.202,68.497411,-55.811828
107191,7292,66.63,Withdrawal,Night,Weekend,34,Male,Business,18,335.7,0,Mobile,Linux,Edge,1,Nelsonshire,MT,Egypt,0,3,1,0,0,Travel,1,0,23-03-2024 15:00,129.28.91.231,-89.519841,-73.916912
107192,7293,70.31,Payment,Morning,Weekend,45,Male,Checking,14,280.23,3,Laptop,Windows,Edge,1,Port Tiffanymouth,NC,Lao People's Democratic Republic,1,3,1,1,0,Restaurant,1,0,23-03-2024 04:53,115.101.250.117,-72.836981,-21.25439
107193,7294,19.41,Payment,Morning,Weekend,79,Male,Savings,5,199.37,3,Mobile,Linux,Edge,0,Gatesville,MO,Niue,0,4,1,1,0,Clothing,1,1,23-03-2024 21:13,80.60.224.171,-4.844327,-123.048953
107194,7295,167.52,Deposit,Night,Weekday,62,Female,Business,1,95.3,2,Laptop,Windows,Safari,0,Michaelmouth,WA,Tuvalu,0,3,1,0,1,Travel,1,0,25-03-2024 19:49,153.100.105.135,-89.794563,-148.282057
107195,7296,78.04,Transfer,Afternoon,Weekend,34,Male,Business,14,354.42,3,Mobile,iOS,Chrome,1,Wesleyborough,LA,Russian Federation,1,3,1,0,0,Electronics,0,0,23-03-2024 06:33,89.143.91.131,-22.614984,69.236718
107196,7297,14.05,Payment,Evening,Weekday,68,Female,Business,12,189.22,0,Laptop,Android,Safari,1,Port Jennifer,MA,Romania,0,13,1,0,1,Restaurant,0,0,25-03-2024 12:19,97.91.120.48,-2.298227,22.815488
107197,7298,145.31,Withdrawal,Night,Weekday,76,Female,Savings,1,202.51,4,Mobile,iOS,Chrome,0,Lake Jessica,MD,Malaysia,1,11,0,0,1,Grocery,0,0,25-03-2024 07:56,52.225.144.139,-46.541418,-53.105313
107198,7299,269.48,Payment,Morning,Holiday,31,Male,Business,2,372.92,1,Tablet,iOS,Firefox,1,Lambberg,NH,Switzerland,0,3,0,0,0,Grocery,1,0,29-03-2024 16:36,86.17.138.101,12.307484,156.495277
107199,7300,294.33,Transfer,Evening,Holiday,69,Female,Checking,12,475.41,0,Laptop,Windows,Safari,1,Portertown,DC,Andorra,0,14,0,0,1,Electronics,0,1,29-03-2024 18:02,169.252.93.80,65.831472,56.68317
107200,7301,46.05,Withdrawal,Morning,Weekend,27,Male,Business,13,200.14,1,Mobile,Linux,Chrome,1,Fernandezshire,ME,Andorra,1,2,1,0,1,Restaurant,1,0,23-03-2024 23:53,9.245.96.182,-1.928526,95.091808
107201,7302,14.56,Transfer,Afternoon,Weekday,51,Male,Savings,15,386.03,0,Mobile,iOS,Chrome,0,South Sherry,LA,Guinea-Bissau,0,4,0,1,0,Grocery,0,0,25-03-2024 05:05,177.79.228.185,-87.197563,-158.462852
107202,7303,73.06,Deposit,Evening,Weekend,31,Male,Savings,16,480.47,4,Tablet,Linux,Chrome,1,East Mary,ID,Croatia,1,3,1,0,0,Clothing,1,0,23-03-2024 23:55,189.115.59.219,4.513417,-93.21352
107203,7304,11.95,Deposit,Afternoon,Weekend,34,Male,Business,19,94.02,2,Mobile,Windows,Chrome,1,Port Sonya,AR,Saint Barthelemy,1,9,1,1,0,Restaurant,0,0,23-03-2024 20:00,140.39.196.203,-13.478383,99.198597
107204,7305,271.79,Transfer,Afternoon,Holiday,54,Male,Checking,5,288.14,4,Laptop,Android,Chrome,1,Smithview,WA,Brunei Darussalam,1,4,1,1,1,Travel,1,0,29-03-2024 07:33,122.175.212.183,-86.432701,-146.63984
107205,7306,20.28,Withdrawal,Afternoon,Weekend,39,Female,Savings,2,55.02,1,Tablet,Windows,Firefox,0,New Wesleyborough,NH,Tajikistan,0,5,1,0,1,Clothing,0,0,23-03-2024 20:56,133.80.249.224,72.086784,136.910878
107206,7307,29.14,Transfer,Night,Weekend,35,Female,Savings,6,421.33,1,Laptop,Linux,Safari,1,East Matthewberg,SD,Falkland Islands (Malvinas),0,11,1,0,0,Clothing,1,0,23-03-2024 18:33,148.191.84.62,-88.238018,111.453342
107207,7308,52.19,Payment,Morning,Holiday,52,Female,Savings,8,179.1,3,Laptop,Linux,Firefox,0,New Tiffany,CT,Cyprus,1,6,0,0,1,Clothing,1,0,29-03-2024 22:54,149.20.90.103,-51.081623,-125.255456
107208,7309,48.32,Payment,Evening,Weekend,65,Male,Business,7,199.75,2,Mobile,Linux,Edge,1,West Diane,FL,Yemen,1,10,1,0,0,Electronics,1,0,23-03-2024 05:07,161.203.59.201,28.80202,-29.028426
107209,7310,158.31,Transfer,Night,Weekend,75,Female,Savings,13,359.28,4,Mobile,iOS,Firefox,1,Port Stevenside,NE,Falkland Islands (Malvinas),0,10,1,0,1,Electronics,0,0,23-03-2024 15:14,19.139.243.232,67.206984,-95.961592
107210,7311,60.94,Payment,Morning,Weekday,68,Female,Savings,6,405.13,4,Laptop,Linux,Safari,1,Danfort,NM,Svalbard & Jan Mayen Islands,0,5,1,0,0,Grocery,0,0,25-03-2024 00:09,86.190.69.84,80.019709,111.30053
107211,7312,18.73,Transfer,Night,Weekend,35,Female,Savings,9,230,1,Mobile,Linux,Firefox,1,Stephanieview,MI,Finland,0,7,1,0,1,Grocery,0,0,23-03-2024 17:12,182.46.147.188,60.323851,67.809334
107212,7313,31.09,Payment,Morning,Holiday,69,Male,Business,12,349.48,2,Laptop,iOS,Edge,1,Baileyland,ND,Swaziland,1,5,0,1,0,Grocery,0,0,29-03-2024 02:05,12.254.136.114,34.688411,89.865882
107213,7314,71.15,Transfer,Evening,Holiday,47,Male,Savings,10,480.36,4,Mobile,Linux,Chrome,0,Gardnerview,MO,British Virgin Islands,1,1,0,0,0,Electronics,1,0,29-03-2024 17:28,200.244.168.17,-32.688116,-110.895265
107214,7315,15.95,Payment,Evening,Weekday,54,Female,Savings,11,449.11,2,Laptop,iOS,Safari,0,Port Dennismouth,NH,Slovenia,0,14,0,0,0,Restaurant,0,0,25-03-2024 18:42,64.193.225.112,-62.227245,127.154159
107215,7316,94.59,Withdrawal,Evening,Holiday,57,Female,Business,1,365.58,2,Mobile,Android,Safari,1,Brendanberg,AZ,Niue,0,13,1,0,1,Travel,1,1,29-03-2024 05:17,136.118.219.211,0.461347,-143.630047
107216,7317,83.41,Withdrawal,Evening,Holiday,23,Female,Business,10,474.38,4,Tablet,iOS,Firefox,1,North Stephen,WY,Togo,0,8,1,0,1,Travel,1,0,29-03-2024 11:12,31.74.83.136,-47.944315,-11.065433
107217,7318,125.42,Payment,Morning,Holiday,32,Female,Checking,16,444.17,2,Laptop,iOS,Safari,1,Lopezberg,SC,Mongolia,1,8,0,1,1,Restaurant,1,0,29-03-2024 12:25,173.205.193.203,-53.486044,136.656636
107218,7319,277.59,Transfer,Night,Weekend,74,Male,Savings,19,378.05,0,Mobile,Linux,Edge,0,Stevenland,MA,Mongolia,0,13,0,0,1,Electronics,0,0,23-03-2024 04:55,116.50.107.139,56.757092,5.094646
107219,7320,243.33,Payment,Evening,Weekday,52,Female,Business,10,462.76,1,Tablet,Windows,Edge,0,Claytonstad,MT,Slovakia (Slovak Republic),1,4,0,1,1,Travel,0,0,25-03-2024 01:39,132.41.128.195,26.300898,-66.521905
107220,7321,292.02,Deposit,Evening,Weekday,43,Female,Checking,15,417.83,2,Laptop,iOS,Edge,0,North Debrastad,IN,Tokelau,1,11,1,0,0,Clothing,1,0,25-03-2024 09:19,114.239.194.59,53.532427,2.572526
107221,7322,28.07,Deposit,Evening,Weekday,58,Female,Savings,14,276.01,2,Tablet,Windows,Safari,0,West Benjaminside,PA,Christmas Island,0,6,1,0,1,Clothing,1,0,25-03-2024 08:11,195.81.177.187,69.423524,-102.876493
107222,7323,14.11,Transfer,Afternoon,Weekday,44,Male,Business,3,276.03,0,Tablet,Android,Edge,0,Stephenston,VT,Taiwan,1,1,0,1,0,Grocery,1,1,25-03-2024 09:58,150.57.85.151,-12.88269,162.594231
107223,7324,35.99,Payment,Evening,Holiday,47,Male,Business,4,53.96,3,Tablet,iOS,Firefox,1,Rebeccaland,NC,Costa Rica,1,9,1,1,0,Grocery,0,0,29-03-2024 18:57,67.107.98.90,-66.821305,171.586851
107224,7325,225.46,Payment,Evening,Weekend,28,Female,Savings,8,63.61,2,Tablet,Linux,Safari,0,Lake Joseph,NJ,Turkmenistan,0,6,0,0,1,Clothing,1,0,23-03-2024 10:44,223.87.76.19,-60.01155,-13.154817
107225,7326,357.75,Withdrawal,Morning,Holiday,69,Male,Savings,1,385.8,4,Laptop,Android,Chrome,1,Dodsonland,MI,Israel,0,7,1,0,0,Restaurant,1,1,29-03-2024 21:43,147.165.130.58,-52.120343,-31.007696
107226,7327,196.13,Transfer,Afternoon,Holiday,41,Male,Checking,15,299.65,3,Laptop,iOS,Firefox,1,Port Michaelport,KS,Niue,0,1,0,0,1,Clothing,0,0,29-03-2024 05:27,9.173.165.13,-84.332995,36.555322
107227,7328,11.66,Deposit,Morning,Holiday,75,Male,Savings,7,392.43,3,Laptop,iOS,Chrome,1,Kerrborough,SC,Saudi Arabia,1,11,0,1,1,Restaurant,0,0,29-03-2024 07:00,155.77.219.191,10.446861,37.726913
107228,7329,294.56,Deposit,Night,Holiday,72,Female,Savings,12,477.35,0,Mobile,Linux,Edge,0,North Christineton,MS,Samoa,0,13,0,0,0,Clothing,0,0,29-03-2024 07:48,53.85.194.143,-77.341092,-157.688167
107229,7330,55.05,Transfer,Afternoon,Weekday,31,Male,Savings,3,253.64,4,Tablet,Linux,Firefox,1,South Crystal,IL,Jordan,0,13,0,0,1,Restaurant,1,1,25-03-2024 06:24,113.22.36.226,29.896343,33.684045
107230,7331,0.94,Deposit,Morning,Weekday,40,Female,Business,5,89.8,3,Mobile,Linux,Safari,1,Perkinsshire,CA,Saint Vincent and the Grenadines,0,4,1,1,1,Electronics,0,0,25-03-2024 21:27,45.59.98.192,83.791818,-134.2754
107231,7332,58.41,Transfer,Morning,Weekend,26,Male,Checking,8,331.95,2,Tablet,iOS,Chrome,1,Kingville,OK,Macao,0,7,0,0,0,Electronics,0,0,23-03-2024 20:48,189.26.102.195,18.991508,35.657218
107232,7333,4.72,Deposit,Night,Holiday,59,Male,Checking,11,94.88,0,Mobile,Windows,Chrome,0,Hamiltonview,NE,Gabon,1,4,1,0,1,Electronics,0,0,29-03-2024 01:24,106.196.242.233,-88.684809,-167.789973
107233,7334,78.5,Deposit,Night,Weekday,79,Female,Checking,19,329.59,0,Mobile,Linux,Edge,1,Lake Michaelville,WA,Iraq,0,1,0,0,1,Electronics,0,0,25-03-2024 11:26,141.161.161.202,70.170555,-117.273369
107234,7335,41.33,Transfer,Evening,Weekend,64,Female,Business,12,287.48,0,Laptop,Windows,Firefox,0,Whiteborough,KS,Saint Lucia,0,14,0,0,1,Restaurant,1,0,23-03-2024 03:08,52.182.251.27,-39.472507,99.129918
107235,7336,64.14,Transfer,Evening,Holiday,35,Male,Savings,7,370.5,1,Tablet,Linux,Firefox,0,North Patrickbury,DE,United Kingdom,1,3,0,0,1,Clothing,1,0,29-03-2024 14:51,128.106.96.50,26.642448,-56.349468
107236,7337,94.98,Deposit,Afternoon,Holiday,70,Male,Business,14,207.93,3,Laptop,Windows,Chrome,0,Kristyside,AK,Germany,0,5,0,0,1,Restaurant,0,0,29-03-2024 11:06,58.232.98.19,81.224848,121.032661
107237,7338,203.1,Deposit,Afternoon,Weekday,68,Female,Checking,2,114.74,4,Mobile,iOS,Chrome,0,Johnsonberg,IN,Bahamas,0,3,1,1,0,Electronics,0,0,25-03-2024 10:49,148.129.201.53,-24.509518,31.448081
107238,7339,108.44,Withdrawal,Night,Holiday,56,Male,Savings,12,156.29,4,Mobile,iOS,Chrome,1,Joelberg,DC,Guatemala,1,6,1,0,0,Travel,0,1,29-03-2024 23:07,7.217.75.195,-25.881472,82.597782
107239,7340,56.92,Payment,Afternoon,Holiday,36,Female,Savings,9,357.64,1,Laptop,iOS,Safari,1,Ryantown,DE,Argentina,0,8,1,0,0,Grocery,1,0,29-03-2024 07:00,98.153.59.56,31.520224,104.213149
107240,7341,171.16,Transfer,Evening,Weekday,22,Female,Checking,12,265.17,2,Laptop,Windows,Chrome,0,Timothyberg,IA,Germany,0,7,0,0,1,Restaurant,1,0,25-03-2024 17:04,84.140.229.89,-72.315584,-36.699837
107241,7342,236,Transfer,Night,Weekend,70,Female,Savings,6,293.37,3,Laptop,Windows,Edge,0,Port Amymouth,TN,Italy,0,7,0,0,0,Electronics,0,0,23-03-2024 18:45,116.190.87.4,73.901404,-162.56078
107242,7343,12.76,Payment,Morning,Weekend,35,Male,Business,6,195.35,0,Laptop,Android,Safari,1,Lake Anthony,WV,Saint Barthelemy,0,13,1,1,0,Travel,0,0,23-03-2024 22:52,68.81.245.5,29.375571,-49.063413
107243,7344,75.91,Withdrawal,Night,Weekday,76,Male,Checking,19,426.52,1,Laptop,Linux,Edge,1,East Suzanne,WA,British Virgin Islands,1,3,0,1,0,Grocery,1,0,25-03-2024 02:21,152.102.59.200,-27.886891,73.978732
107244,7345,33.48,Deposit,Afternoon,Weekday,50,Female,Business,6,499.75,1,Tablet,Windows,Firefox,1,Lake Alex,IA,Taiwan,1,11,0,1,1,Restaurant,1,0,25-03-2024 09:55,56.144.48.194,-70.601826,21.990022
107245,7346,4.82,Deposit,Evening,Weekend,61,Male,Savings,17,190.49,3,Tablet,Linux,Firefox,0,Gibsonmouth,RI,Aruba,1,9,1,1,0,Grocery,0,0,23-03-2024 20:52,37.64.255.71,-22.443411,-46.51889
107246,7347,110.43,Withdrawal,Evening,Weekend,55,Female,Checking,17,373.39,4,Laptop,Android,Edge,0,Heathermouth,VT,Qatar,0,4,0,1,0,Clothing,1,0,23-03-2024 20:59,143.70.106.79,-35.920073,108.745405
107247,7348,198.61,Withdrawal,Morning,Weekday,30,Male,Savings,17,127,3,Tablet,Android,Chrome,1,Port Christopher,IN,Spain,1,8,1,0,1,Grocery,1,0,25-03-2024 18:59,219.228.0.243,33.568248,-46.422724
107248,7349,17.78,Payment,Morning,Weekday,66,Male,Checking,10,384.09,4,Tablet,Windows,Chrome,1,West Lisaville,AR,Israel,0,10,0,1,0,Restaurant,1,1,25-03-2024 22:48,174.8.35.180,-70.519558,-15.860794
107249,7350,167.35,Payment,Night,Weekday,26,Male,Checking,11,243.88,3,Mobile,iOS,Chrome,1,Romerohaven,HI,Romania,0,3,1,1,0,Travel,1,0,25-03-2024 10:58,144.211.110.125,72.497751,16.766898
107250,7351,192,Deposit,Evening,Holiday,43,Male,Checking,8,322.39,4,Tablet,Windows,Chrome,0,Lake Julianhaven,SD,Argentina,1,14,1,1,0,Grocery,1,0,29-03-2024 08:01,66.226.144.22,63.341112,54.71043
107251,7352,245.74,Withdrawal,Morning,Weekday,70,Female,Checking,14,156.9,1,Tablet,Android,Firefox,0,North Anita,KS,Algeria,0,10,0,0,0,Grocery,1,0,25-03-2024 12:44,114.143.241.7,-14.153207,-5.674032
107252,7353,30.83,Withdrawal,Morning,Holiday,18,Male,Checking,19,433.25,4,Mobile,iOS,Safari,1,South Bryanview,AK,Slovenia,0,1,0,1,1,Restaurant,1,0,29-03-2024 20:17,155.0.100.56,-43.830973,76.403312
107253,7354,234.29,Deposit,Night,Weekend,29,Female,Savings,18,128,3,Laptop,Windows,Firefox,1,Port Tony,TX,Dominican Republic,0,3,0,0,0,Clothing,0,0,23-03-2024 00:54,158.193.53.134,22.701785,122.071219
107254,7355,38.66,Deposit,Night,Weekend,41,Male,Checking,15,467.87,2,Tablet,iOS,Edge,1,Rachelborough,FL,Burundi,0,9,0,0,1,Grocery,1,0,23-03-2024 05:21,106.116.252.245,27.80965,79.604179
107255,7356,80.37,Deposit,Evening,Weekday,18,Female,Business,18,77.56,3,Mobile,Android,Chrome,0,Port Sarah,DC,Armenia,0,2,0,0,1,Clothing,0,0,25-03-2024 06:22,52.210.48.180,-0.928157,-1.514714
107256,7357,5.18,Deposit,Afternoon,Weekday,21,Male,Checking,17,179.59,1,Laptop,Windows,Firefox,1,Blakeville,MO,Liberia,1,13,0,0,0,Travel,1,0,25-03-2024 18:54,198.196.136.197,61.732542,44.790038
107257,7358,4.49,Deposit,Afternoon,Weekend,24,Female,Business,5,303.33,4,Tablet,iOS,Firefox,0,Schroederport,NC,Sudan,0,3,0,1,1,Travel,1,0,23-03-2024 11:19,81.100.124.95,-16.898042,157.634499
107258,7359,127.43,Payment,Evening,Weekend,69,Male,Savings,4,436.31,4,Tablet,Android,Edge,0,Leeberg,UT,Lao People's Democratic Republic,1,9,0,0,0,Electronics,1,0,23-03-2024 10:17,63.52.118.218,74.562004,0.8787
107259,7360,58.79,Deposit,Afternoon,Weekend,45,Female,Checking,11,309.66,4,Tablet,Windows,Chrome,1,Nelsonberg,SD,Montenegro,0,6,0,0,0,Clothing,1,0,23-03-2024 17:24,117.60.220.119,40.922825,-132.886556
107260,7361,29.61,Withdrawal,Evening,Weekend,54,Male,Checking,16,147.25,1,Mobile,Windows,Chrome,1,East Meganbury,DE,Armenia,0,10,0,1,1,Clothing,0,0,23-03-2024 03:48,210.101.44.8,-85.66939,-35.373159
107261,7362,21.12,Transfer,Evening,Weekday,72,Male,Business,7,436.57,3,Laptop,iOS,Safari,1,New Heatherborough,KY,Pakistan,0,11,1,0,0,Grocery,0,0,25-03-2024 08:02,177.202.59.68,-35.661082,177.890747
107262,7363,110.85,Payment,Morning,Holiday,69,Male,Checking,16,318.27,4,Laptop,iOS,Chrome,1,East Gary,MO,United Arab Emirates,1,7,1,0,0,Restaurant,0,1,29-03-2024 17:51,84.114.218.181,10.594179,125.41244
107263,7364,0.04,Withdrawal,Afternoon,Weekend,22,Female,Savings,6,154.56,2,Tablet,iOS,Edge,0,North Jeffreyport,WV,Tajikistan,1,10,1,0,1,Restaurant,0,0,23-03-2024 19:32,112.149.179.129,-35.951117,161.76457
107264,7365,163.93,Transfer,Evening,Weekend,56,Female,Savings,10,302.83,2,Mobile,Windows,Edge,0,North Taylorbury,IN,Cook Islands,1,6,1,1,1,Travel,1,0,23-03-2024 07:38,50.21.200.62,-19.95962,9.593611
107265,7366,8.26,Payment,Afternoon,Holiday,49,Male,Checking,11,353.88,0,Laptop,iOS,Firefox,0,North Johnview,CA,Mexico,0,5,1,1,0,Clothing,0,0,29-03-2024 19:55,202.61.49.23,-63.734109,-168.554477
107266,7367,21.26,Deposit,Afternoon,Weekday,66,Female,Business,15,356.24,2,Laptop,iOS,Safari,1,New Joseph,RI,Nigeria,0,11,1,0,1,Travel,0,0,25-03-2024 21:56,148.99.132.86,43.807462,-120.125551
107267,7368,48.81,Payment,Night,Holiday,48,Male,Savings,12,375.8,0,Laptop,Linux,Safari,1,Port Markshire,OR,Georgia,1,1,0,0,0,Clothing,0,1,29-03-2024 13:13,6.181.83.155,83.19844,155.395575
107268,7369,66.33,Deposit,Afternoon,Weekday,61,Male,Checking,16,453.08,4,Mobile,iOS,Chrome,1,Brownfurt,MO,Russian Federation,1,1,0,0,0,Clothing,1,0,25-03-2024 15:49,48.65.161.123,-64.328492,90.269171
